date_time,Time,ProductRate,AHT,DayOfWeek,IsPeak,TotalCount
2020-06-19 05:30:00,330,0.13,3.21,5,0,17
2020-06-19 06:00:00,360,0.43,4.99,5,0,19
2020-06-19 06:30:00,390,0.29,4.03,5,0,21
2020-06-19 07:00:00,420,0.4,4.16,5,0,38
2020-06-19 07:30:00,450,0.76,5.36,5,0,74
2020-06-19 08:00:00,480,0.45,3.76,5,0,77
2020-06-19 08:30:00,510,0.76,3.97,5,0,135
2020-06-19 09:00:00,540,0.68,4.14,5,0,195
2020-06-19 09:30:00,570,0.6,4.13,5,0,173
2020-06-19 10:00:00,600,0.63,4.24,5,0,192
2020-06-19 10:30:00,630,0.7,4.77,5,0,196
2020-06-19 11:00:00,660,0.68,4.26,5,1,186
2020-06-19 11:30:00,690,0.84,4.69,5,1,201
2020-06-19 12:00:00,720,0.79,4.55,5,1,222
2020-06-19 12:30:00,750,0.83,4.78,5,1,230
2020-06-19 13:00:00,780,0.78,4.83,5,1,190
2020-06-19 13:30:00,810,0.76,4.55,5,1,206
2020-06-19 14:00:00,840,0.8,4.7,5,0,235
2020-06-19 14:30:00,870,0.86,4.95,5,0,259
2020-06-19 15:00:00,900,0.62,4.87,5,0,207
2020-06-19 15:30:00,930,0.84,4.99,5,0,257
2020-06-19 16:00:00,960,0.72,4.28,5,0,236
2020-06-19 16:30:00,990,0.82,4.76,5,0,241
2020-06-19 17:00:00,1020,0.72,4.7,5,0,241
2020-06-19 17:30:00,1050,0.81,5.21,5,0,236
2020-06-19 18:00:00,1080,0.73,4.8,5,0,258
2020-06-19 18:30:00,1110,0.7,4.63,5,0,225
2020-06-19 19:00:00,1140,0.7,4.29,5,0,238
2020-06-19 19:30:00,1170,0.78,4.52,5,0,234
2020-06-19 20:00:00,1200,0.62,4.44,5,0,212
2020-06-19 20:30:00,1230,0.68,4.84,5,0,215
2020-06-19 21:00:00,1260,0.76,5.28,5,0,205
2020-06-19 21:30:00,1290,0.66,4.49,5,0,216
2020-06-19 22:00:00,1320,0.6,4.47,5,0,172
2020-06-19 22:30:00,1350,0.74,4.55,5,0,183
2020-06-19 23:00:00,1380,0.68,4.58,5,0,154
2020-06-19 23:30:00,1410,0.66,4.88,5,0,141
2020-06-20 00:00:00,0,0.73,4.5,6,0,118
2020-06-20 00:30:00,30,0.77,4.95,6,0,108
2020-06-20 01:00:00,60,0.86,4.25,6,0,125
2020-06-20 01:30:00,90,0.57,3.91,6,0,72
2020-06-20 02:00:00,120,0.52,3.94,6,0,66
2020-06-20 02:30:00,150,0.62,4.26,6,0,52
2020-06-20 03:00:00,180,0.55,4.51,6,0,31
2020-06-20 03:30:00,210,0.25,3.86,6,0,20
2020-06-20 04:00:00,240,0.86,4.82,6,0,33
2020-06-20 04:30:00,270,0.29,4.38,6,0,20
2020-06-20 05:00:00,300,0.06,2.06,6,0,10
2020-06-20 05:30:00,330,0.22,3.22,6,0,19
2020-06-20 06:00:00,360,0.51,3.81,6,0,24
2020-06-20 06:30:00,390,0.5,5.93,6,0,21
2020-06-20 07:00:00,420,0.25,4.16,6,0,18
2020-06-20 07:30:00,450,0.67,4.49,6,0,65
2020-06-20 08:00:00,480,0.44,4.45,6,0,83
2020-06-20 08:30:00,510,0.49,4.31,6,0,107
2020-06-20 09:00:00,540,0.69,4.57,6,0,182
2020-06-20 09:30:00,570,0.76,4.66,6,0,187
2020-06-20 10:00:00,600,0.72,4.5,6,0,184
2020-06-20 10:30:00,630,0.77,4.32,6,0,190
2020-06-20 11:00:00,660,0.66,3.9,6,1,204
2020-06-20 11:30:00,690,0.66,4.07,6,1,182
2020-06-20 12:00:00,720,0.67,4.4,6,1,184
2020-06-20 12:30:00,750,0.85,4.78,6,1,194
2020-06-20 13:00:00,780,0.92,4.96,6,1,192
2020-06-20 13:30:00,810,0.85,4.68,6,1,228
2020-06-20 14:00:00,840,0.85,5.26,6,0,195
2020-06-20 14:30:00,870,0.83,5.08,6,0,193
2020-06-20 15:00:00,900,0.57,4.24,6,0,173
2020-06-20 15:30:00,930,0.7,4.06,6,0,185
2020-06-20 16:00:00,960,0.66,4.32,6,0,184
2020-06-20 16:30:00,990,0.76,5.07,6,0,185
2020-06-20 17:00:00,1020,0.88,4.71,6,0,223
2020-06-20 17:30:00,1050,0.93,4.8,6,0,231
2020-06-20 18:00:00,1080,0.8,4.46,6,0,253
2020-06-20 18:30:00,1110,0.71,4.75,6,0,210
2020-06-20 19:00:00,1140,0.63,4.64,6,0,180
2020-06-20 19:30:00,1170,0.75,4.41,6,0,219
2020-06-20 20:00:00,1200,0.46,4.14,6,0,222
2020-06-20 20:30:00,1230,0.62,4.21,6,0,198
2020-06-20 21:00:00,1260,0.79,4.85,6,0,212
2020-06-20 21:30:00,1290,0.73,5.05,6,0,205
2020-06-20 22:00:00,1320,0.59,4.51,6,0,181
2020-06-20 22:30:00,1350,0.55,4.21,6,0,168
2020-06-20 23:00:00,1380,0.52,3.98,6,0,161
2020-06-20 23:30:00,1410,0.63,4.25,6,0,132
2020-06-21 00:00:00,0,0.63,4.42,0,0,98
2020-06-21 00:30:00,30,0.64,5.02,0,0,95
2020-06-21 01:00:00,60,0.76,3.41,0,0,84
2020-06-21 01:30:00,90,0.63,4.02,0,0,67
2020-06-21 02:00:00,120,0.51,4.27,0,0,50
2020-06-21 02:30:00,150,0.48,3.78,0,0,52
2020-06-21 03:00:00,180,0.52,3.67,0,0,37
2020-06-21 03:30:00,210,0.58,4.13,0,0,33
2020-06-21 04:00:00,240,0.5,5.31,0,0,27
2020-06-21 04:30:00,270,0.24,4.73,0,0,18
2020-06-21 05:00:00,300,0.2,2.9,0,0,15
2020-06-21 05:30:00,330,0.15,2.92,0,0,12
2020-06-21 06:00:00,360,0.31,4.35,0,0,13
2020-06-21 06:30:00,390,0.55,4.76,0,0,29
2020-06-21 07:00:00,420,0.24,3.88,0,0,22
2020-06-21 07:30:00,450,0.73,4.78,0,0,50
2020-06-21 08:00:00,480,0.78,4.84,0,0,79
2020-06-21 08:30:00,510,0.61,5.1,0,0,97
2020-06-21 09:00:00,540,0.61,5.35,0,0,118
2020-06-21 09:30:00,570,0.69,5.09,0,0,138
2020-06-21 10:00:00,600,0.69,4.62,0,0,142
2020-06-21 10:30:00,630,0.73,4.43,0,0,145
2020-06-21 11:00:00,660,0.72,5.09,0,1,151
2020-06-21 11:30:00,690,0.8,4.36,0,1,161
2020-06-21 12:00:00,720,0.82,4.19,0,1,155
2020-06-21 12:30:00,750,0.8,4.77,0,1,156
2020-06-21 13:00:00,780,0.68,4.59,0,1,145
2020-06-21 13:30:00,810,0.78,4.81,0,1,165
2020-06-21 14:00:00,840,0.83,4.87,0,0,167
2020-06-21 14:30:00,870,0.81,4.68,0,0,187
2020-06-21 15:00:00,900,0.54,4.75,0,0,133
2020-06-21 15:30:00,930,0.59,4.32,0,0,142
2020-06-21 16:00:00,960,0.64,4.31,0,0,150
2020-06-21 16:30:00,990,0.82,4.42,0,0,138
2020-06-21 17:00:00,1020,0.51,4.07,0,0,147
2020-06-21 17:30:00,1050,0.61,3.97,0,0,139
2020-06-21 18:00:00,1080,0.8,4.08,0,0,183
2020-06-21 18:30:00,1110,0.84,4.52,0,0,194
2020-06-21 19:00:00,1140,0.84,4.26,0,0,168
2020-06-21 19:30:00,1170,0.92,4.92,0,0,172
2020-06-21 20:00:00,1200,0.4,4.49,0,0,160
2020-06-21 20:30:00,1230,0.55,4.43,0,0,120
2020-06-21 21:00:00,1260,0.68,4.1,0,0,152
2020-06-21 21:30:00,1290,0.75,4.25,0,0,172
2020-06-21 22:00:00,1320,0.85,4.47,0,0,192
2020-06-21 22:30:00,1350,0.69,4.56,0,0,135
2020-06-21 23:00:00,1380,0.79,4.49,0,0,137
2020-06-21 23:30:00,1410,0.6,4.75,0,0,99
2020-06-22 00:00:00,0,0.62,4.19,1,0,104
2020-06-22 00:30:00,30,0.78,5.04,1,0,87
2020-06-22 01:00:00,60,0.51,4.07,1,0,58
2020-06-22 01:30:00,90,0.53,4.5,1,0,44
2020-06-22 02:00:00,120,0.7,5.15,1,0,38
2020-06-22 02:30:00,150,0.55,4.44,1,0,30
2020-06-22 03:00:00,180,0.24,3.14,1,0,30
2020-06-22 03:30:00,210,0.32,4.67,1,0,21
2020-06-22 04:00:00,240,0.5,5.31,1,0,12
2020-06-22 04:30:00,270,0.16,4.85,1,0,13
2020-06-22 05:00:00,300,0.37,5.42,1,0,13
2020-06-22 05:30:00,330,0.53,4.89,1,0,20
2020-06-22 06:00:00,360,0.26,3.63,1,0,13
2020-06-22 06:30:00,390,0.32,6.0,1,0,20
2020-06-22 07:00:00,420,0.34,3.42,1,0,29
2020-06-22 07:30:00,450,0.41,4.33,1,0,29
2020-06-22 08:00:00,480,0.44,4.86,1,0,63
2020-06-22 08:30:00,510,0.51,4.12,1,0,104
2020-06-22 09:00:00,540,0.5,4.42,1,0,137
2020-06-22 09:30:00,570,0.65,5.11,1,0,156
2020-06-22 10:00:00,600,0.81,4.76,1,0,183
2020-06-22 10:30:00,630,0.75,4.65,1,0,165
2020-06-22 11:00:00,660,0.72,4.77,1,1,167
2020-06-22 11:30:00,690,0.86,5.03,1,1,191
2020-06-22 12:00:00,720,0.87,4.62,1,1,210
2020-06-22 12:30:00,750,0.77,4.84,1,1,168
2020-06-22 13:00:00,780,0.78,4.79,1,1,164
2020-06-22 13:30:00,810,0.91,4.71,1,1,224
2020-06-22 14:00:00,840,0.78,4.85,1,0,186
2020-06-22 14:30:00,870,0.87,4.6,1,0,257
2020-06-22 15:00:00,900,0.61,4.35,1,0,204
2020-06-22 15:30:00,930,0.67,4.82,1,0,191
2020-06-22 16:00:00,960,0.8,5.04,1,0,216
2020-06-22 16:30:00,990,0.75,5.32,1,0,200
2020-06-22 17:00:00,1020,0.72,4.54,1,0,205
2020-06-22 17:30:00,1050,0.89,4.48,1,0,242
2020-06-22 18:00:00,1080,0.78,4.38,1,0,217
2020-06-22 18:30:00,1110,0.73,4.81,1,0,180
2020-06-22 19:00:00,1140,0.73,4.31,1,0,221
2020-06-22 19:30:00,1170,0.73,4.5,1,0,208
2020-06-22 20:00:00,1200,0.4,4.48,1,0,186
2020-06-22 20:30:00,1230,0.76,4.21,1,0,186
2020-06-22 21:00:00,1260,0.58,4.23,1,0,190
2020-06-22 21:30:00,1290,0.81,4.97,1,0,198
2020-06-22 22:00:00,1320,0.72,4.84,1,0,182
2020-06-22 22:30:00,1350,0.7,4.89,1,0,175
2020-06-22 23:00:00,1380,0.7,4.55,1,0,144
2020-06-22 23:30:00,1410,0.69,4.56,1,0,124
2020-06-23 00:00:00,0,0.65,4.63,2,0,87
2020-06-23 00:30:00,30,0.52,4.42,2,0,71
2020-06-23 01:00:00,60,0.56,4.06,2,0,63
2020-06-23 01:30:00,90,0.6,3.58,2,0,67
2020-06-23 02:00:00,120,0.44,3.85,2,0,44
2020-06-23 02:30:00,150,0.44,3.22,2,0,42
2020-06-23 03:00:00,180,0.57,4.15,2,0,40
2020-06-23 03:30:00,210,0.13,3.46,2,0,17
2020-06-23 04:00:00,240,0.26,3.36,2,0,17
2020-06-23 04:30:00,270,0.18,4.66,2,0,19
2020-06-23 05:00:00,300,0.24,5.29,2,0,8
2020-06-23 05:30:00,330,0.32,5.24,2,0,9
2020-06-23 06:00:00,360,0.22,4.23,2,0,20
2020-06-23 06:30:00,390,0.38,3.71,2,0,20
2020-06-23 07:00:00,420,0.2,4.82,2,0,17
2020-06-23 07:30:00,450,0.41,3.44,2,0,27
2020-06-23 08:00:00,480,0.42,3.69,2,0,74
2020-06-23 08:30:00,510,0.67,4.24,2,0,117
2020-06-23 09:00:00,540,0.64,4.62,2,0,172
2020-06-23 09:30:00,570,0.73,4.85,2,0,164
2020-06-23 10:00:00,600,0.79,4.53,2,0,176
2020-06-23 10:30:00,630,0.83,4.68,2,0,191
2020-06-23 11:00:00,660,0.89,4.57,2,1,271
2020-06-23 11:30:00,690,0.85,4.55,2,1,212
2020-06-23 12:00:00,720,0.78,4.74,2,1,195
2020-06-23 12:30:00,750,0.78,4.86,2,1,194
2020-06-23 13:00:00,780,0.72,4.5,2,1,183
2020-06-23 13:30:00,810,0.83,4.47,2,1,209
2020-06-23 14:00:00,840,0.69,4.91,2,0,185
2020-06-23 14:30:00,870,0.64,4.8,2,0,199
2020-06-23 15:00:00,900,0.63,4.38,2,0,216
2020-06-23 15:30:00,930,0.66,4.22,2,0,217
2020-06-23 16:00:00,960,0.65,4.58,2,0,220
2020-06-23 16:30:00,990,0.66,4.47,2,0,181
2020-06-23 17:00:00,1020,0.67,4.83,2,0,188
2020-06-23 17:30:00,1050,0.69,5.06,2,0,153
2020-06-23 18:00:00,1080,0.69,4.47,2,0,187
2020-06-23 18:30:00,1110,0.78,4.24,2,0,210
2020-06-23 19:00:00,1140,0.77,4.51,2,0,199
2020-06-23 19:30:00,1170,0.76,4.36,2,0,199
2020-06-23 20:00:00,1200,0.52,4.39,2,0,211
2020-06-23 20:30:00,1230,0.69,4.87,2,0,175
2020-06-23 21:00:00,1260,0.64,4.76,2,0,195
2020-06-23 21:30:00,1290,0.79,4.98,2,0,182
2020-06-23 22:00:00,1320,0.68,4.56,2,0,183
2020-06-23 22:30:00,1350,0.73,4.17,2,0,162
2020-06-23 23:00:00,1380,0.72,4.09,2,0,151
2020-06-23 23:30:00,1410,0.55,4.42,2,0,108
2020-06-24 00:00:00,0,0.7,5.12,3,0,94
2020-06-24 00:30:00,30,0.65,4.88,3,0,83
2020-06-24 01:00:00,60,0.94,4.96,3,0,90
2020-06-24 01:30:00,90,0.88,3.63,3,0,81
2020-06-24 02:00:00,120,0.56,3.59,3,0,47
2020-06-24 02:30:00,150,0.65,5.13,3,0,39
2020-06-24 03:00:00,180,0.8,4.95,3,0,50
2020-06-24 03:30:00,210,0.42,3.55,3,0,28
2020-06-24 04:00:00,240,0.41,4.2,3,0,18
2020-06-24 04:30:00,270,0.31,3.78,3,0,19
2020-06-24 05:00:00,300,0.48,3.3,3,0,18
2020-06-24 05:30:00,330,0.22,4.17,3,0,11
2020-06-24 06:00:00,360,0.41,3.13,3,0,20
2020-06-24 06:30:00,390,0.44,4.06,3,0,20
2020-06-24 07:00:00,420,0.48,3.35,3,0,39
2020-06-24 07:30:00,450,0.53,4.05,3,0,56
2020-06-24 08:00:00,480,0.57,4.11,3,0,70
2020-06-24 08:30:00,510,0.83,3.94,3,0,130
2020-06-24 09:00:00,540,0.54,4.27,3,0,138
2020-06-24 09:30:00,570,0.7,4.12,3,0,191
2020-06-24 10:00:00,600,0.86,4.57,3,0,203
2020-06-24 10:30:00,630,0.9,4.2,3,0,219
2020-06-24 11:00:00,660,0.85,4.14,3,1,228
2020-06-24 11:30:00,690,0.9,4.45,3,1,232
2020-06-24 12:00:00,720,0.8,4.33,3,1,217
2020-06-24 12:30:00,750,0.74,4.28,3,1,197
2020-06-24 13:00:00,780,0.86,4.93,3,1,201
2020-06-24 13:30:00,810,0.93,4.27,3,1,288
2020-06-24 14:00:00,840,0.87,4.21,3,0,285
2020-06-24 14:30:00,870,0.87,4.73,3,0,225
2020-06-24 15:00:00,900,0.7,4.58,3,0,224
2020-06-24 15:30:00,930,0.62,3.83,3,0,214
2020-06-24 16:00:00,960,0.84,4.73,3,0,220
2020-06-24 16:30:00,990,0.88,4.98,3,0,230
2020-06-24 17:00:00,1020,0.88,4.97,3,0,269
2020-06-24 17:30:00,1050,0.94,5.82,3,0,262
2020-06-24 18:00:00,1080,0.77,5.57,3,0,236
2020-06-24 18:30:00,1110,0.69,5.23,3,0,243
2020-06-24 19:00:00,1140,0.89,4.36,3,0,289
2020-06-24 19:30:00,1170,0.84,4.9,3,0,250
2020-06-24 20:00:00,1200,0.72,4.54,3,0,239
2020-06-24 20:30:00,1230,0.75,4.36,3,0,256
2020-06-24 21:00:00,1260,0.77,4.38,3,0,247
2020-06-24 21:30:00,1290,0.83,4.86,3,0,268
2020-06-24 22:00:00,1320,0.83,4.58,3,0,265
2020-06-24 22:30:00,1350,0.91,5.01,3,0,272
2020-06-24 23:00:00,1380,0.93,5.45,3,0,248
2020-06-24 23:30:00,1410,0.88,5.22,3,0,192
2020-06-25 00:00:00,0,0.76,4.23,4,0,164
2020-06-25 00:30:00,30,0.68,4.67,4,0,144
2020-06-25 01:00:00,60,0.77,4.42,4,0,103
2020-06-25 01:30:00,90,0.79,3.96,4,0,95
2020-06-25 02:00:00,120,0.72,3.95,4,0,96
2020-06-25 02:30:00,150,0.69,3.69,4,0,50
2020-06-25 03:00:00,180,0.9,5.95,4,0,48
2020-06-25 03:30:00,210,0.83,4.71,4,0,63
2020-06-25 04:00:00,240,0.71,4.33,4,0,34
2020-06-25 04:30:00,270,0.44,5.69,4,0,14
2020-06-25 05:00:00,300,0.15,3.15,4,0,10
2020-06-25 05:30:00,330,0.53,4.15,4,0,21
2020-06-25 06:00:00,360,0.59,3.62,4,0,31
2020-06-25 06:30:00,390,0.53,4.35,4,0,23
2020-06-25 07:00:00,420,0.45,4.49,4,0,37
2020-06-25 07:30:00,450,0.78,3.96,4,0,59
2020-06-25 08:00:00,480,0.65,3.53,4,0,108
2020-06-25 08:30:00,510,0.78,3.83,4,0,154
2020-06-25 09:00:00,540,0.75,4.64,4,0,180
2020-06-25 09:30:00,570,0.85,4.29,4,0,221
2020-06-25 10:00:00,600,0.74,4.46,4,0,209
2020-06-25 10:30:00,630,0.83,4.15,4,0,244
2020-06-25 11:00:00,660,0.73,4.06,4,1,206
2020-06-25 11:30:00,690,0.73,4.19,4,1,201
2020-06-25 12:00:00,720,0.56,4.15,4,1,187
2020-06-25 12:30:00,750,0.58,4.31,4,1,179
2020-06-25 13:00:00,780,0.78,4.63,4,1,208
2020-06-25 13:30:00,810,0.78,4.25,4,1,222
2020-06-25 14:00:00,840,0.75,4.45,4,0,222
2020-06-25 14:30:00,870,0.8,4.48,4,0,243
2020-06-25 15:00:00,900,0.75,4.61,4,0,228
2020-06-25 15:30:00,930,0.75,4.83,4,0,235
2020-06-25 16:00:00,960,0.84,5.05,4,0,245
2020-06-25 16:30:00,990,0.89,5.6,4,0,236
2020-06-25 17:00:00,1020,0.74,4.94,4,0,235
2020-06-25 17:30:00,1050,0.61,4.65,4,0,202
2020-06-25 18:00:00,1080,0.72,4.72,4,0,226
2020-06-25 18:30:00,1110,0.7,4.33,4,0,233
2020-06-25 19:00:00,1140,0.75,4.76,4,0,219
2020-06-25 19:30:00,1170,0.85,4.64,4,0,243
2020-06-25 20:00:00,1200,0.47,4.9,4,0,237
2020-06-25 20:30:00,1230,0.71,4.5,4,0,222
2020-06-25 21:00:00,1260,0.69,4.6,4,0,217
2020-06-25 21:30:00,1290,0.72,4.61,4,0,213
2020-06-25 22:00:00,1320,0.9,4.25,4,0,271
2020-06-25 22:30:00,1350,0.81,4.79,4,0,224
2020-06-25 23:00:00,1380,0.72,4.7,4,0,206
2020-06-25 23:30:00,1410,0.71,4.46,4,0,150
2020-06-26 00:00:00,0,0.44,4.45,5,0,93
2020-06-26 00:30:00,30,0.7,3.98,5,0,90
2020-06-26 01:00:00,60,0.55,4.32,5,0,70
2020-06-26 01:30:00,90,0.58,4.27,5,0,75
2020-06-26 02:00:00,120,0.51,3.79,5,0,64
2020-06-26 02:30:00,150,0.47,3.58,5,0,54
2020-06-26 03:00:00,180,0.44,3.79,5,0,34
2020-06-26 03:30:00,210,0.39,4.79,5,0,31
2020-06-26 04:00:00,240,0.64,3.98,5,0,34
2020-06-26 04:30:00,270,0.26,4.11,5,0,18
2020-06-26 05:00:00,300,0.3,5.13,5,0,17
2020-06-26 05:30:00,330,0.14,4.12,5,0,14
2020-06-26 06:00:00,360,0.47,3.56,5,0,22
2020-06-26 06:30:00,390,0.24,4.95,5,0,17
2020-06-26 07:00:00,420,0.41,4.86,5,0,29
2020-06-26 07:30:00,450,0.49,3.67,5,0,39
2020-06-26 08:00:00,480,0.41,3.22,5,0,71
2020-06-26 08:30:00,510,0.7,4.07,5,0,116
2020-06-26 09:00:00,540,0.62,3.8,5,0,143
2020-06-26 09:30:00,570,0.87,4.52,5,0,186
2020-06-26 10:00:00,600,0.78,4.76,5,0,185
2020-06-26 10:30:00,630,0.79,4.83,5,0,183
2020-06-26 11:00:00,660,0.77,4.59,5,1,192
2020-06-26 11:30:00,690,0.79,4.44,5,1,213
2020-06-26 12:00:00,720,0.65,4.83,5,1,157
2020-06-26 12:30:00,750,0.69,4.56,5,1,160
2020-06-26 13:00:00,780,0.81,4.64,5,1,185
2020-06-26 13:30:00,810,0.75,4.56,5,1,184
2020-06-26 14:00:00,840,0.75,4.73,5,0,184
2020-06-26 14:30:00,870,0.81,5.02,5,0,194
2020-06-26 15:00:00,900,0.92,6.7,5,0,224
2020-06-26 15:30:00,930,0.81,4.74,5,0,209
2020-06-26 16:00:00,960,0.84,4.51,5,0,226
2020-06-26 16:30:00,990,0.8,5.0,5,0,184
2020-06-26 17:00:00,1020,0.89,4.63,5,0,235
2020-06-26 17:30:00,1050,0.86,5.17,5,0,188
2020-06-26 18:00:00,1080,0.75,4.09,5,0,202
2020-06-26 18:30:00,1110,0.87,4.44,5,0,204
2020-06-26 19:00:00,1140,0.73,4.39,5,0,184
2020-06-26 19:30:00,1170,0.78,4.57,5,0,180
2020-06-26 20:00:00,1200,0.35,4.23,5,0,180
2020-06-26 20:30:00,1230,0.82,4.7,5,0,207
2020-06-26 21:00:00,1260,0.75,4.17,5,0,191
2020-06-26 21:30:00,1290,0.71,4.28,5,0,173
2020-06-26 22:00:00,1320,0.91,4.05,5,0,229
2020-06-26 22:30:00,1350,0.76,4.22,5,0,182
2020-06-26 23:00:00,1380,0.7,4.15,5,0,147
2020-06-26 23:30:00,1410,0.61,4.26,5,0,120
2020-06-27 00:00:00,0,0.72,4.21,6,0,88
2020-06-27 00:30:00,30,0.51,4.06,6,0,70
2020-06-27 01:00:00,60,0.68,4.49,6,0,65
2020-06-27 01:30:00,90,0.66,4.47,6,0,62
2020-06-27 02:00:00,120,0.54,3.85,6,0,49
2020-06-27 02:30:00,150,0.45,4.54,6,0,32
2020-06-27 03:00:00,180,0.28,5.12,6,0,25
2020-06-27 03:30:00,210,0.55,4.64,6,0,24
2020-06-27 04:00:00,240,0.31,6.26,6,0,15
2020-06-27 04:30:00,270,0.13,3.83,6,0,13
2020-06-27 05:00:00,300,0.19,4.1,6,0,14
2020-06-27 05:30:00,330,0.5,4.39,6,0,14
2020-06-27 06:00:00,360,0.13,3.12,6,0,17
2020-06-27 06:30:00,390,0.17,2.7,6,0,13
2020-06-27 07:00:00,420,0.26,3.54,6,0,28
2020-06-27 07:30:00,450,0.51,3.68,6,0,30
2020-06-27 08:00:00,480,0.46,4.57,6,0,56
2020-06-27 08:30:00,510,0.49,4.3,6,0,81
2020-06-27 09:00:00,540,0.8,4.52,6,0,122
2020-06-27 09:30:00,570,0.8,4.64,6,0,133
2020-06-27 10:00:00,600,0.51,4.72,6,0,99
2020-06-27 10:30:00,630,0.75,4.33,6,0,148
2020-06-27 11:00:00,660,0.73,4.23,6,1,165
2020-06-27 11:30:00,690,0.61,4.49,6,1,127
2020-06-27 12:00:00,720,0.75,4.5,6,1,143
2020-06-27 12:30:00,750,0.79,4.9,6,1,124
2020-06-27 13:00:00,780,0.67,5.05,6,1,121
2020-06-27 13:30:00,810,0.56,3.9,6,1,129
2020-06-27 14:00:00,840,0.67,4.0,6,0,160
2020-06-27 14:30:00,870,0.75,4.37,6,0,174
2020-06-27 15:00:00,900,0.72,4.26,6,0,145
2020-06-27 15:30:00,930,0.76,3.71,6,0,160
2020-06-27 16:00:00,960,0.74,3.54,6,0,188
2020-06-27 16:30:00,990,0.87,4.62,6,0,187
2020-06-27 17:00:00,1020,0.76,4.58,6,0,143
2020-06-27 17:30:00,1050,0.73,4.41,6,0,139
2020-06-27 18:00:00,1080,0.65,3.37,6,0,159
2020-06-27 18:30:00,1110,0.73,3.53,6,0,153
2020-06-27 19:00:00,1140,0.7,3.96,6,0,135
2020-06-27 19:30:00,1170,0.71,3.66,6,0,148
2020-06-27 20:00:00,1200,0.45,4.09,6,0,133
2020-06-27 20:30:00,1230,0.71,4.38,6,0,145
2020-06-27 21:00:00,1260,0.86,3.82,6,0,175
2020-06-27 21:30:00,1290,0.72,3.38,6,0,149
2020-06-27 22:00:00,1320,0.59,3.73,6,0,132
2020-06-27 22:30:00,1350,0.67,3.71,6,0,142
2020-06-27 23:00:00,1380,0.64,3.85,6,0,120
2020-06-27 23:30:00,1410,0.74,3.55,6,0,98
2020-06-28 00:00:00,0,0.62,3.52,0,0,80
2020-06-28 00:30:00,30,0.58,3.35,0,0,76
2020-06-28 01:00:00,60,0.61,4.17,0,0,64
2020-06-28 01:30:00,90,0.56,4.04,0,0,56
2020-06-28 02:00:00,120,0.55,4.03,0,0,38
2020-06-28 02:30:00,150,0.54,3.73,0,0,39
2020-06-28 03:00:00,180,0.31,3.4,0,0,20
2020-06-28 03:30:00,210,0.63,4.46,0,0,23
2020-06-28 04:00:00,240,0.46,4.64,0,0,22
2020-06-28 04:30:00,270,0.27,4.06,0,0,17
2020-06-28 05:00:00,300,0.43,5.69,0,0,8
2020-06-28 05:30:00,330,0.18,4.68,0,0,9
2020-06-28 06:00:00,360,0.48,3.48,0,0,18
2020-06-28 06:30:00,390,0.55,4.74,0,0,19
2020-06-28 07:00:00,420,0.33,5.63,0,0,22
2020-06-28 07:30:00,450,0.45,4.65,0,0,20
2020-06-28 08:00:00,480,0.66,3.56,0,0,59
2020-06-28 08:30:00,510,0.7,4.06,0,0,99
2020-06-28 09:00:00,540,0.72,3.86,0,0,144
2020-06-28 09:30:00,570,0.82,4.45,0,0,153
2020-06-28 10:00:00,600,0.57,4.2,0,0,127
2020-06-28 10:30:00,630,0.81,4.54,0,0,182
2020-06-28 11:00:00,660,0.86,4.92,0,1,189
2020-06-28 11:30:00,690,0.88,3.92,0,1,184
2020-06-28 12:00:00,720,0.8,4.5,0,1,177
2020-06-28 12:30:00,750,0.85,4.91,0,1,181
2020-06-28 13:00:00,780,0.76,4.4,0,1,163
2020-06-28 13:30:00,810,0.76,4.24,0,1,171
2020-06-28 14:00:00,840,0.86,4.08,0,0,234
2020-06-28 14:30:00,870,0.67,4.01,0,0,196
2020-06-28 15:00:00,900,0.51,4.26,0,0,174
2020-06-28 15:30:00,930,0.67,4.16,0,0,174
2020-06-28 16:00:00,960,0.57,3.94,0,0,178
2020-06-28 16:30:00,990,0.58,3.36,0,0,184
2020-06-28 17:00:00,1020,0.68,4.02,0,0,182
2020-06-28 17:30:00,1050,0.94,4.71,0,0,192
2020-06-28 18:00:00,1080,0.78,4.45,0,0,201
2020-06-28 18:30:00,1110,0.64,4.07,0,0,178
2020-06-28 19:00:00,1140,0.71,4.6,0,0,174
2020-06-28 19:30:00,1170,0.8,4.57,0,0,193
2020-06-28 20:00:00,1200,0.51,4.49,0,0,192
2020-06-28 20:30:00,1230,0.82,4.67,0,0,207
2020-06-28 21:00:00,1260,0.78,4.55,0,0,195
2020-06-28 21:30:00,1290,0.82,4.83,0,0,182
2020-06-28 22:00:00,1320,0.76,4.98,0,0,172
2020-06-28 22:30:00,1350,0.72,4.39,0,0,160
2020-06-28 23:00:00,1380,0.74,4.31,0,0,123
2020-06-28 23:30:00,1410,0.74,4.33,0,0,112
2020-06-29 00:00:00,0,0.61,4.56,1,0,93
2020-06-29 00:30:00,30,0.61,5.49,1,0,72
2020-06-29 01:00:00,60,0.74,4.74,1,0,60
2020-06-29 01:30:00,90,0.54,4.24,1,0,43
2020-06-29 02:00:00,120,0.55,3.94,1,0,48
2020-06-29 02:30:00,150,0.77,5.56,1,0,45
2020-06-29 03:00:00,180,0.36,3.77,1,0,25
